UserID,University,StartTime,EndTime
4042,Texas A&M University,12/13/2017,4/17/2018
4042,The New School,05/01/2016,04/11/2020
4042,"University of California, Riverside",12/22/2017,5/31/2019
4047,University of New Mexico,11/13/2016,4/29/2018
4047,"University of California, Santa Barbara (UCSB)",8/20/2017,4/19/2019
4047,The Ohio State University,10/11/2017,08/07/2018
4050,University of Wisconsin-Madison,8/30/2016,02/01/2020
4050,Brown University,7/15/2016,10/26/2019
4050,University of Pittsburgh,9/17/2016,03/03/2019
4055,Stanford University,09/10/2016,10/04/2018
4056,The University of Arizona,6/25/2016,09/05/2019
4061,Colorado State University,10/13/2016,10/06/2019
4063,Dartmouth College,08/06/2017,03/04/2020
4066,University of Minnesota,3/15/2017,9/27/2019
4066,University of Michigan,12/26/2016,11/06/2019
4067,University of Florida,12/11/2017,08/10/2019
4067,University of Texas Dallas,12/17/2016,8/31/2019
4067,Rutgers University - New Brunswick,6/15/2016,6/28/2019
4068,University at Buffalo SUNY,5/26/2017,2/28/2020
4069,Johns Hopkins University,7/25/2017,04/02/2018
4072,Emory University,1/18/2017,09/06/2019
4072,University of Hawai,12/22/2017,7/28/2018
4073,Georgetown University,01/09/2017,08/06/2019
4073,University of South Florida,05/12/2017,07/12/2019
4073,University of Virginia,02/03/2017,03/03/2020
4074,Arizona State University,9/27/2016,8/16/2019
4074,Princeton University,3/30/2017,08/03/2019
4074,Duke University,09/05/2017,11/27/2019
4075,University of Chicago,8/18/2016,11/27/2019
4075,Harvard University,6/15/2016,11/14/2018
4075,Colorado State University,7/31/2016,01/05/2019
4076,Michigan State University,9/28/2016,02/04/2020
4077,North Carolina State University,02/06/2017,9/28/2019
4079,Harvard University,05/07/2016,03/09/2020
4079,University of Southern California,4/24/2017,04/06/2019
4083,New York University,10/01/2016,01/09/2020
4083,"University of California, Davis",10/11/2017,03/06/2020
4084,North Carolina State University,09/12/2017,1/30/2019
4085,Drexel University,01/10/2017,07/04/2019
4085,University of Rochester,06/12/2016,12/30/2019
4085,University of Connecticut,8/15/2017,9/13/2019
4087,The Katz School at Yeshiva University,7/25/2017,01/07/2020
4090,Harvard University,10/25/2016,10/29/2018
4090,Arizona State University,8/29/2017,4/18/2020
4090,"The University of Tennessee, Knoxville",08/08/2016,11/20/2019
4094,University of Virginia,11/13/2016,12/21/2019
4094,Pennsylvania State University,11/07/2017,02/08/2018
4094,"University of California, Santa Barbara (UCSB)",09/03/2016,5/22/2019
4095,University of South Florida,8/31/2017,02/09/2019
4095,University of Texas Dallas,6/23/2017,3/17/2019
4095,Georgia Institute of Technology,2/13/2017,04/05/2020
4096,North Carolina State University,7/24/2017,3/26/2018
4098,Oregon State University,4/22/2017,06/08/2019
4098,University of Virginia,04/12/2017,11/15/2019
4098,University of Chicago,12/08/2017,03/10/2018
4100,University of Oklahoma,9/30/2016,09/07/2019
4101,Wake Forest University,7/13/2016,04/01/2019
4101,Carnegie Mellon University,7/20/2016,7/24/2018
4101,Yale University,2/21/2017,9/17/2018
4102,New York University,12/16/2016,06/06/2018
4102,University of South Florida,3/15/2017,5/18/2019
4102,Brandeis University,1/22/2017,2/19/2020
4104,"University of California, San Diego (UCSD)",12/30/2017,10/25/2019
4106,University of Texas at Austin,8/13/2017,7/25/2018
4106,"Stony Brook University, State University of New York",07/03/2016,2/25/2019
4106,Iowa State University,7/28/2016,01/08/2019
4108,University of Wisconsin-Madison,11/06/2017,05/04/2018
4111,Columbia University,2/26/2017,03/04/2020
4111,"Stony Brook University, State University of New York",9/17/2016,01/02/2019
4113,Georgetown University,5/15/2017,12/30/2018
4114,Boston College,4/20/2017,2/15/2019
4115,Case Western Reserve University,09/08/2016,1/20/2019
4118,University of Delaware,1/27/2017,10/27/2019
4118,"University of Maryland, Baltimore County",5/16/2016,8/27/2018
4120,The Ohio State University,06/06/2016,6/23/2019
4120,Harvard University,04/02/2017,01/10/2020
4120,Emory University,11/09/2016,5/30/2018
4121,Johns Hopkins University,12/17/2017,3/16/2019
4122,"University of Colorado, Denver",09/09/2016,6/14/2018
4126,Illinois Institute of Technology,08/11/2017,7/19/2018
4126,University of Texas Dallas,08/01/2017,10/22/2018
4128,Dartmouth College,10/22/2017,11/29/2019
4128,Rice University,12/11/2017,08/02/2019
4129,Stanford University,10/05/2017,3/26/2020
4129,Vanderbilt University,11/30/2017,1/24/2018
4134,Dartmouth College,11/01/2016,5/14/2019
4134,North Carolina State University,6/18/2016,2/20/2020
4135,University of New Mexico,2/18/2017,2/24/2018
4136,University of Rochester,1/15/2017,04/09/2020
4136,Washington State University,12/01/2017,04/06/2019
4139,Columbia University,09/12/2017,12/29/2018
4139,George Washington University,7/22/2016,3/26/2019
4140,The Katz School at Yeshiva University,6/16/2017,04/02/2018
4140,University of Rochester,04/01/2017,4/27/2018
4140,Northwestern University,2/23/2017,09/03/2018
4141,Carnegie Mellon University,10/20/2017,8/29/2018
4141,Cornell University,2/26/2017,10/30/2019
4141,"University of California, San Diego (UCSD)",12/30/2017,03/09/2018
4144,Iowa State University,1/26/2017,10/03/2019
4144,University of Pittsburgh,1/21/2017,04/02/2020
4144,University of Wisconsin-Madison,11/30/2017,2/16/2019
4145,Washington State University,07/02/2016,07/08/2018
4146,Indiana University Bloomington,12/28/2016,03/06/2018
4148,University of Wisconsin-Madison,04/02/2017,7/30/2018
4149,Massachusets Institute of Technology,11/26/2016,1/28/2020
4152,Colorado State University,11/07/2017,3/18/2018
4152,Harvard University,12/23/2016,09/03/2019
4154,The New School,8/21/2016,7/17/2018
4154,Oregon State University,8/27/2017,08/04/2018
4157,The University of Arizona,8/27/2017,2/20/2020
4157,Oregon State University,11/25/2016,12/13/2018
4160,Vanderbilt University,12/05/2017,01/10/2020
4165,University of Texas at Austin,1/18/2017,1/24/2019
4165,Yale University,11/15/2016,3/31/2020
4167,The Ohio State University,12/03/2016,05/12/2018
4168,The Ohio State University,11/11/2016,08/03/2019
4170,Drexel University,6/29/2017,4/16/2019
4170,Case Western Reserve University,08/02/2016,08/09/2018
4171,Washington State University,06/01/2017,2/21/2018
4171,The New School,8/28/2016,8/18/2018
4171,The University of Arizona,6/26/2016,07/04/2019
4172,Georgia Institute of Technology,12/18/2017,9/19/2018
4173,University of Illinois at Urbana-Champaign,8/29/2017,1/20/2019
4173,"University of Colorado, Denver",6/21/2017,2/20/2018
4173,Northwestern University,12/08/2017,06/06/2019
4176,Johns Hopkins University,06/02/2016,8/14/2018
4178,Georgetown University,10/04/2016,02/09/2018
4180,University of South Florida,4/29/2017,08/03/2018
4180,Clark University,3/14/2017,10/03/2019
4180,Northwestern University,12/01/2017,10/16/2019
4182,University of Minnesota,12/16/2016,04/07/2018
4183,University at Buffalo SUNY,7/28/2016,9/19/2019
4186,Georgia Institute of Technology,4/13/2017,1/31/2019
4186,University of Vermont,03/01/2017,1/27/2018
4187,Yale University,2/22/2017,12/27/2019
4187,University of Virginia,11/21/2016,02/11/2020
4187,Massachusets Institute of Technology,11/21/2016,09/06/2018
4189,University of Utah,02/09/2017,4/15/2019
4189,University of Colorado Boulder,05/11/2017,1/23/2020
4189,Virginia Polytechnic Institute and State University,3/28/2017,11/21/2018
4192,"The University of Tennessee, Knoxville",12/14/2017,05/04/2018
4193,Florida State University,9/23/2017,07/08/2018
4195,Virginia Polytechnic Institute and State University,05/01/2017,12/13/2018
4196,University of Vermont,12/11/2017,6/14/2018
4196,Stanford University,12/31/2016,01/12/2018
4196,"University of California, Berkeley (UCB)",3/20/2017,8/26/2019
4198,The New School,12/23/2016,3/17/2019
4198,University of Washington,11/13/2017,4/20/2018
4198,Indiana University Bloomington,10/25/2017,2/17/2018
4200,University of New Mexico,02/09/2017,9/22/2018
4201,University of Texas Dallas,11/29/2016,11/26/2018
4201,Yale University,10/18/2016,4/17/2018
4201,University of Rochester,9/13/2016,5/17/2018
4203,Virginia Polytechnic Institute and State University,5/19/2017,8/16/2018
4203,University of Wisconsin-Madison,11/08/2017,9/22/2019
4204,University of New Mexico,05/10/2017,11/18/2019
4204,"University of California, Santa Barbara (UCSB)",10/12/2016,4/16/2020
4204,"University of Maryland, Baltimore County",9/23/2017,02/07/2018
4207,"University of Illinois, Chicago (UIC)",10/29/2016,11/23/2019
4209,Northwestern University,03/05/2017,11/27/2018
4209,University of Rochester,8/20/2017,8/13/2019
4209,Emory University,10/09/2016,12/17/2019
4210,University of Texas at Austin,06/06/2016,9/29/2019
4210,"University of California, Davis",1/15/2017,07/08/2018
4210,The University of Arizona,5/29/2017,11/28/2018
4216,University of Hawai,12/20/2017,08/07/2019
4216,Boston College,09/01/2016,5/21/2019
4218,New York University,6/14/2017,9/28/2019
4218,University of Minnesota,09/04/2016,05/10/2019
4218,Michigan State University,6/28/2017,1/19/2019
4223,Princeton University,01/08/2017,08/11/2018
4223,Colorado State University,5/25/2017,07/12/2018
4223,Emory University,04/05/2017,04/07/2019
4224,University of Chicago,09/04/2016,3/29/2019
4224,"University of California, Davis",7/26/2016,11/17/2018
4224,New York University,12/24/2016,10/21/2019
4225,University of Pittsburgh,12/14/2016,7/14/2018
4226,Cornell University,10/18/2016,08/12/2018
4227,Georgia Institute of Technology,04/06/2017,7/31/2018
4227,University of Kansas,11/03/2017,10/17/2018
4227,University of Michigan,08/08/2016,3/24/2018
4228,Carnegie Mellon University,5/24/2016,10/16/2018
4228,University at Buffalo SUNY,08/06/2016,8/22/2019
4228,University of Kansas,11/08/2017,9/25/2019
4230,University of Wisconsin-Madison,04/09/2017,3/29/2018
4230,"University of Maryland, Baltimore County",1/13/2017,03/11/2018
4231,University of Pittsburgh,11/02/2017,5/21/2018
4232,Washington State University,10/19/2017,12/23/2019
4232,Arizona State University,07/05/2017,6/26/2018
4232,Rensselaer Polytechnic University,1/22/2017,10/17/2019
4235,"University of Maryland, College Park",2/21/2017,9/14/2018
4235,"University of Illinois, Chicago (UIC)",12/23/2017,07/06/2018
4235,"Stony Brook University, State University of New York",5/26/2017,08/02/2019
4238,Pennsylvania State University,7/22/2016,02/08/2019
4239,"Stony Brook University, State University of New York",07/07/2017,10/01/2018
4241,"University of North Carolina, Chapel Hill",06/06/2016,1/26/2018
4243,Clark University,10/18/2017,01/12/2018
4243,California Institute of Technology (Caltech),8/19/2016,6/15/2019
4243,Northwestern University,10/26/2016,4/18/2018
4244,"University of California, Los Angeles (UCLA)",05/11/2016,11/22/2019
4245,University of Miami,10/20/2017,04/05/2020
4245,University of Washington,10/11/2017,05/05/2018
4248,"University of California, Santa Cruz",11/22/2016,12/12/2019
4248,University at Buffalo SUNY,5/22/2016,12/21/2019
4251,George Washington University,5/13/2017,1/20/2018
4251,University of Colorado Boulder,12/29/2016,11/15/2019
4252,Brandeis University,07/02/2016,2/24/2019
4252,Clark University,3/22/2017,03/03/2018
4252,Stanford University,3/17/2017,09/08/2018
4256,"The University of Tennessee, Knoxville",4/25/2017,3/25/2019
4264,Purdue University,12/11/2016,3/20/2018
4264,The Katz School at Yeshiva University,3/15/2017,3/31/2020
4265,"University of North Carolina, Chapel Hill",4/19/2017,8/31/2018
4265,University of Texas Dallas,9/16/2016,8/31/2018
4271,University of South Florida,12/01/2017,08/07/2018
4272,Florida State University,5/14/2017,08/11/2019
4272,University of Utah,9/23/2017,2/25/2020
4273,University of Southern California,12/08/2016,10/03/2019
4274,"University of Colorado, Denver",10/01/2017,4/19/2019
4274,Rice University,6/30/2017,2/15/2018
4274,"University of California, Davis",5/17/2016,03/08/2020
4275,University of Texas Dallas,6/27/2017,07/01/2018
4276,University of Miami,9/30/2016,2/25/2019
4276,Carnegie Mellon University,9/14/2016,11/29/2019
4277,Duke University,12/29/2017,10/08/2018
4277,Boston University,11/15/2016,11/29/2019
4278,"Stony Brook University, State University of New York",12/18/2016,10/30/2018
4278,"University of Colorado, Denver",8/13/2016,11/11/2019
4278,University of Chicago,12/14/2017,8/17/2018
4279,Arizona State University,12/15/2016,11/18/2019
4280,The University of Arizona,12/28/2016,01/08/2018
4285,"University of Colorado, Denver",5/16/2017,2/13/2019
4286,University of Washington,10/19/2017,11/04/2019
4288,Carnegie Mellon University,08/08/2016,11/25/2018
4288,Texas A&M University,04/02/2017,04/01/2020
4289,"University of California, Los Angeles (UCLA)",4/17/2017,12/22/2019
4290,University of Minnesota,4/19/2017,9/28/2018
4291,Brown University,9/16/2016,4/20/2020
4296,"University of California, Santa Barbara (UCSB)",06/10/2016,02/03/2018
4298,Colorado State University,4/29/2016,04/03/2020
4299,Rensselaer Polytechnic University,3/18/2017,5/14/2018
4303,Oregon State University,09/08/2016,4/23/2019
4303,Vanderbilt University,3/19/2017,4/18/2019
4305,Georgetown University,03/11/2017,04/07/2019
4306,University of Massachusetts Amherst,03/05/2017,11/20/2018
4306,Drexel University,03/11/2017,7/19/2018
4306,Texas A&M University,8/27/2017,10/11/2018
4307,"University of Maryland, College Park",8/29/2016,12/08/2018
4317,Oregon State University,09/05/2017,11/08/2018
4321,University of Rochester,1/29/2017,9/24/2019
4321,Texas A&M University,10/06/2016,01/08/2019
4322,Johns Hopkins University,11/20/2016,02/07/2019
4322,Drexel University,1/29/2017,2/15/2018
4322,Tulane University,5/18/2017,08/02/2019
4325,The Ohio State University,9/18/2016,2/27/2020
4325,Purdue University,3/25/2017,05/11/2019
4326,The Ohio State University,09/07/2016,3/19/2020
4326,Clark University,07/07/2016,9/27/2019
4326,University of Texas Dallas,12/25/2016,1/26/2020
4327,Texas A&M University,06/08/2017,5/18/2018
4327,University of Pennsylvania,11/03/2017,10/14/2018
4332,"University of California, Santa Barbara (UCSB)",12/25/2016,04/04/2018
4333,Arizona State University,5/25/2017,11/26/2018
4333,Northeastern University,08/04/2017,5/18/2019
4333,The Ohio State University,10/14/2016,5/13/2018
4334,University of Kansas,02/06/2017,03/06/2019
4336,Drexel University,9/19/2017,3/17/2020
4336,Rice University,05/11/2017,11/08/2019
4336,Virginia Polytechnic Institute and State University,01/11/2017,10/12/2018
4337,Emory University,05/10/2017,11/05/2018
4337,Case Western Reserve University,12/01/2017,8/28/2018
4338,Oregon State University,8/21/2016,2/24/2018
4339,University of Rochester,12/17/2016,6/13/2019
4339,"The University of Tennessee, Knoxville",9/24/2016,10/04/2019
4340,Case Western Reserve University,10/03/2016,2/27/2019
4340,Howard University,5/25/2017,06/02/2019
4340,"University of California, Riverside",7/14/2017,12/20/2019
4341,University of Notre Dame,2/28/2017,03/11/2020
4341,Illinois Institute of Technology,06/04/2017,03/10/2020
4344,Washington University in St. Louis,4/13/2017,2/16/2019
4346,"University of California, Riverside",05/06/2016,03/01/2019
4350,Dartmouth College,01/05/2017,1/14/2019
4350,Brandeis University,08/05/2017,08/12/2018
4356,Rice University,10/07/2016,12/05/2019
4357,Washington University in St. Louis,11/15/2017,7/19/2019
4365,University of Hawai,09/10/2017,12/13/2019
4366,Massachusets Institute of Technology,8/21/2017,11/30/2018
4368,"University of Maryland, Baltimore County",07/05/2016,2/26/2019
4368,Howard University,12/03/2016,07/07/2018
4369,University of Virginia,10/02/2016,7/15/2019
4370,Purdue University,05/04/2016,12/29/2019
4374,Wayne State University,04/11/2017,9/22/2018
4374,Johns Hopkins University,06/02/2016,7/26/2019
4374,University of Illinois at Urbana-Champaign,06/11/2017,01/08/2019
4378,Lehigh University,12/27/2017,1/16/2019
4378,Rice University,05/11/2017,12/28/2018
4381,University of Rochester,6/15/2016,4/14/2020
4382,Massachusets Institute of Technology,12/11/2017,4/29/2019
4382,Drexel University,6/29/2017,1/20/2020
4382,Virginia Polytechnic Institute and State University,08/11/2016,1/19/2020
4383,Illinois Institute of Technology,8/26/2017,03/05/2018
4384,The University of Georgia,5/29/2017,10/26/2019
4384,The Ohio State University,6/27/2016,3/30/2020
4385,Virginia Polytechnic Institute and State University,09/05/2017,01/07/2018
4387,Michigan State University,10/10/2016,02/09/2019
4387,University of Vermont,10/30/2017,7/22/2018
4387,Texas A&M University,5/22/2017,2/13/2020
4388,Johns Hopkins University,07/09/2016,08/09/2019
4388,Carnegie Mellon University,6/30/2017,02/07/2020
4388,University of Delaware,11/26/2016,07/01/2018
4393,Yale University,9/19/2017,1/23/2018
4393,University of New Mexico,5/18/2017,01/03/2018
4397,Clark University,12/05/2017,06/03/2018
4398,"The University of Tennessee, Knoxville",03/11/2017,05/03/2019
4398,University of Wisconsin-Madison,06/01/2017,3/23/2019
4398,University of Texas at Austin,9/13/2017,2/17/2020
4399,Rensselaer Polytechnic University,11/22/2016,2/27/2019
4401,"University of California, Santa Barbara (UCSB)",10/02/2017,02/02/2019
4402,Boston University,6/22/2017,12/15/2019
4402,"University of California, Los Angeles (UCLA)",06/06/2016,1/24/2020
4402,Dartmouth College,5/18/2017,04/06/2019
4403,University of Utah,02/08/2017,3/31/2018
4405,Michigan State University,05/03/2017,2/21/2018
4405,Wayne State University,7/13/2017,3/18/2020
4412,University of Illinois at Urbana-Champaign,2/22/2017,5/23/2018
4413,Michigan State University,5/15/2017,11/14/2018
4413,"University of California, Irvine",4/26/2017,9/30/2018
4415,Washington University in St. Louis,12/15/2017,2/20/2020
4415,Harvard University,03/08/2017,6/20/2019
4415,Emory University,8/28/2017,4/13/2019
4416,Tulane University,7/21/2017,05/05/2018
4416,"University of California, Davis",12/14/2016,11/29/2018
4417,University of Kansas,5/21/2017,3/17/2020
4419,University of Texas at Austin,08/01/2017,03/10/2020
4419,Washington University in St. Louis,10/28/2016,10/27/2019
4419,University of Utah,08/01/2016,08/09/2018
4422,University of Florida,7/13/2017,11/10/2019
4422,University of Texas at Austin,1/29/2017,4/21/2018
4422,Stanford University,05/04/2016,08/11/2019
4424,George Washington University,1/23/2017,09/10/2018
4425,University of Oklahoma,9/27/2016,01/11/2018
4426,"University of California, Irvine",07/09/2017,4/28/2019
4429,University of Virginia,3/13/2017,1/28/2018
4430,University of Connecticut,08/06/2016,7/28/2018
4432,The New School,12/26/2016,2/15/2020
4432,University of Delaware,9/17/2016,11/18/2018
4432,Tufts University,5/26/2017,7/22/2019
4433,Lehigh University,5/29/2016,07/06/2019
4433,The Ohio State University,10/17/2016,04/08/2019
4433,Yale University,3/23/2017,5/21/2018
4434,University of Utah,9/18/2016,3/26/2018
4437,"University of North Carolina, Chapel Hill",6/15/2016,01/08/2018
4437,Georgetown University,5/15/2016,4/26/2018
4440,University of Washington,11/20/2017,07/03/2019
4440,California Institute of Technology (Caltech),06/11/2017,3/18/2018
4441,The Katz School at Yeshiva University,06/09/2017,09/02/2019
4443,University of Vermont,10/22/2016,07/06/2018
4446,Wayne State University,04/11/2017,08/10/2018
4446,Tufts University,12/27/2017,9/21/2019
4447,University of Minnesota,5/20/2017,05/01/2018
4447,University of Delaware,12/10/2016,06/01/2018
4449,The Ohio State University,05/06/2017,01/04/2018
4453,University of Texas Dallas,12/22/2016,06/11/2018
4454,Drexel University,06/07/2017,8/26/2019
4457,"University of California, Riverside",05/12/2016,03/03/2018
4458,University of Massachusetts Amherst,10/18/2016,6/23/2018
4459,Stanford University,11/18/2016,07/11/2019
4461,Carnegie Mellon University,2/21/2017,10/20/2019
4466,Washington University in St. Louis,5/19/2016,3/13/2018
4468,University of Washington,8/28/2016,9/13/2019
4469,North Carolina State University,12/11/2016,3/28/2020
4469,University of Florida,6/24/2016,9/27/2019
4470,University of Notre Dame,6/17/2017,06/10/2019
4472,"University of California, Davis",1/17/2017,12/17/2018
4472,Wake Forest University,11/11/2016,05/04/2019
4472,University of Iowa,5/17/2016,4/19/2020
4473,University of Notre Dame,6/25/2017,08/09/2019
4473,The University of Georgia,03/12/2017,01/01/2019
4473,Georgia Institute of Technology,10/02/2016,7/26/2019
4474,Virginia Polytechnic Institute and State University,5/23/2017,04/07/2020
4474,Harvard University,04/05/2017,8/31/2019
4475,University of Virginia,4/15/2017,02/08/2020
4477,Arizona State University,8/18/2017,11/10/2019
4478,University of Utah,07/10/2017,10/09/2018
4478,North Carolina State University,6/29/2016,05/10/2018
4478,"University of California, Irvine",09/06/2016,11/08/2019
4480,Carnegie Mellon University,7/21/2016,11/16/2019
4480,University of Oklahoma,06/10/2016,03/06/2018
4481,Princeton University,09/08/2017,6/25/2019
4484,University of Miami,09/01/2016,2/20/2018
4486,Arizona State University,4/28/2016,4/15/2018
4486,Georgia Institute of Technology,12/20/2016,6/24/2018
4486,Washington State University,06/05/2017,11/14/2018
4487,Stanford University,08/05/2017,6/27/2019
4487,"University of Colorado, Denver",1/20/2017,4/14/2020
4487,University of Notre Dame,11/06/2017,05/06/2019
4490,Iowa State University,11/13/2016,02/03/2019
4491,University of Massachusetts Amherst,9/13/2016,04/07/2018
4492,Cornell University,06/02/2016,5/27/2018
4492,Dartmouth College,03/02/2017,1/18/2019
4493,"University of California, Los Angeles (UCLA)",11/09/2017,09/08/2018
4496,Washington University in St. Louis,12/24/2016,06/11/2018
4497,Harvard University,07/02/2016,1/24/2019
4498,"University of California, Berkeley (UCB)",12/03/2016,3/20/2019
4503,University of Utah,10/14/2017,1/30/2018
4503,Massachusets Institute of Technology,7/30/2017,10/10/2018
4503,University of Kansas,12/04/2017,03/07/2018
4504,University of New Mexico,7/29/2017,04/07/2019
4505,University at Buffalo SUNY,11/05/2016,03/07/2018
4505,Duke University,12/14/2017,10/07/2019
4505,Massachusets Institute of Technology,8/16/2016,01/02/2020
4506,Oregon State University,06/01/2016,10/26/2019
4510,Purdue University,08/05/2016,12/19/2018
4510,"University of California, Riverside",11/22/2016,07/10/2019
4511,Columbia University,12/20/2016,11/30/2019
4511,Georgia Institute of Technology,11/12/2016,10/22/2018
4513,New York University,09/03/2017,05/01/2019
4513,Drexel University,11/11/2016,3/25/2019
4513,Illinois Institute of Technology,10/28/2016,10/15/2018
4514,Iowa State University,7/17/2016,10/26/2018
4520,University of Minnesota,11/02/2016,1/27/2018
4520,University of New Mexico,08/01/2016,11/10/2019
4522,"University of California, Davis",05/11/2017,08/09/2019
4522,The Katz School at Yeshiva University,6/27/2017,10/22/2019
4523,Colorado State University,4/21/2017,11/13/2019
4523,University of Colorado Boulder,11/10/2016,6/16/2019
4525,University of Pittsburgh,3/26/2017,10/30/2018
4526,Stanford University,3/26/2017,12/25/2018
4526,Georgetown University,07/07/2016,4/21/2019
4526,Florida State University,6/17/2017,03/02/2018
4529,University of Pittsburgh,02/10/2017,10/22/2019
4529,University of Michigan,10/26/2016,12/12/2018
4530,University of Texas Dallas,12/05/2017,07/05/2019
4530,Michigan State University,11/01/2017,12/24/2019
4532,Columbia University,10/13/2017,12/02/2018
4539,California Institute of Technology (Caltech),7/25/2016,4/26/2020
4539,Lehigh University,9/17/2017,04/01/2020
4540,Illinois Institute of Technology,8/22/2016,10/06/2018
4544,Washington University in St. Louis,10/28/2016,04/08/2018
4545,University of Massachusetts Amherst,09/12/2017,5/16/2019
4547,The Katz School at Yeshiva University,3/19/2017,1/27/2018
4549,University at Buffalo SUNY,07/07/2017,2/27/2020
4549,University of Rochester,2/20/2017,5/20/2018
4549,University of Connecticut,11/16/2017,11/24/2019
4550,University of Iowa,7/31/2016,3/17/2020
4550,Rice University,01/10/2017,11/10/2018
4550,Michigan State University,10/16/2017,08/07/2018
4558,University of Washington,07/07/2016,12/25/2019
4558,Howard University,8/23/2016,4/13/2019
4558,Illinois Institute of Technology,5/28/2016,1/27/2019
4559,University of Iowa,05/03/2016,10/26/2018
4559,University of Massachusetts Amherst,06/11/2017,10/07/2019
4560,"University of California, Santa Cruz",12/29/2016,04/09/2018
4561,Dartmouth College,10/27/2017,1/22/2020
4564,University of Minnesota,07/02/2016,03/12/2019
4564,Brown University,06/09/2016,06/06/2018
4564,University of Notre Dame,08/12/2016,12/05/2018
4565,"University of California, San Diego (UCSD)",5/16/2017,6/23/2018
4569,Case Western Reserve University,4/16/2017,4/27/2018
4571,George Washington University,10/25/2016,04/04/2018
4574,"University of Maryland, Baltimore County",6/18/2016,11/12/2018
4574,University of Kansas,11/30/2016,09/02/2019
4574,University of Vermont,09/10/2016,2/21/2020
4575,Case Western Reserve University,07/12/2017,02/04/2019
4575,George Washington University,6/15/2017,07/04/2018
4582,Florida State University,2/18/2017,2/24/2020
4583,Colorado State University,9/24/2016,10/15/2019
4583,University of Notre Dame,8/21/2016,7/23/2018
4586,Illinois Institute of Technology,10/22/2017,11/09/2018
4586,Brown University,7/29/2017,09/06/2019
4587,The New School,03/08/2017,12/24/2019
4587,Drexel University,10/25/2016,3/30/2018
4587,"Stony Brook University, State University of New York",9/14/2016,03/01/2019
4588,Boston University,08/08/2016,5/30/2019
4590,University of South Florida,02/12/2017,4/27/2018
4590,Princeton University,4/30/2016,02/05/2020
4590,The University of Georgia,6/14/2016,10/26/2019
4592,Pennsylvania State University,12/30/2016,7/28/2018
4593,University at Buffalo SUNY,03/03/2017,12/11/2018
4594,Brandeis University,05/03/2017,5/21/2019
4597,Carnegie Mellon University,11/30/2016,3/26/2018
4601,University of Virginia,9/16/2016,4/19/2018
4602,University of Minnesota,6/17/2016,2/22/2020
4603,George Washington University,06/05/2017,8/22/2018
4604,Wayne State University,11/26/2016,06/04/2019
4604,Northwestern University,03/03/2017,7/13/2019
4605,University of Chicago,9/22/2016,11/10/2019
4606,Harvard University,05/06/2016,7/15/2019
4608,University of Michigan,4/14/2017,10/14/2018
4608,Wayne State University,06/10/2017,11/16/2018
4611,Northwestern University,05/03/2016,6/18/2018
4614,Princeton University,4/29/2016,02/04/2019
4614,"University of California, Santa Barbara (UCSB)",05/09/2016,06/12/2019
4615,"University of California, Los Angeles (UCLA)",12/12/2017,12/15/2019
4618,Georgetown University,9/28/2016,8/28/2019
4619,Michigan State University,11/30/2017,1/13/2018
4619,Georgetown University,12/23/2017,6/28/2019
4621,Michigan State University,7/22/2017,4/22/2019
4625,"Stony Brook University, State University of New York",11/09/2017,5/24/2018
4630,Clark University,8/27/2017,9/17/2019
4633,University at Buffalo SUNY,10/02/2016,8/13/2018
4633,Brown University,5/27/2016,1/15/2018
4634,Columbia University,5/13/2016,12/29/2019
4636,The University of Arizona,7/20/2016,6/30/2018
4640,Washington State University,8/22/2016,3/13/2018
4640,The University of Georgia,9/19/2017,03/05/2020
4641,Vanderbilt University,05/03/2016,04/11/2018
4641,Boston College,07/06/2017,10/05/2018
4642,"University of North Carolina, Chapel Hill",3/30/2017,3/25/2019
4642,Tufts University,07/02/2016,02/11/2020
4642,Rutgers University - New Brunswick,03/07/2017,7/13/2019
4644,The Ohio State University,08/12/2016,05/05/2018
4646,Northwestern University,3/26/2017,01/06/2018
4648,University of Utah,09/01/2016,4/17/2020
4648,Washington University in St. Louis,01/05/2017,4/20/2019
4648,Carnegie Mellon University,05/10/2017,06/06/2018
4650,University of Kansas,07/11/2016,10/20/2019
4650,Georgia Institute of Technology,8/24/2017,11/09/2019
4652,Michigan State University,10/11/2016,3/13/2019
4652,Columbia University,5/13/2016,2/27/2018
4653,University of Iowa,5/16/2016,2/28/2018
4653,University of Oklahoma,12/17/2016,06/02/2018
4653,Dartmouth College,3/22/2017,01/03/2018
4654,Iowa State University,10/28/2017,05/12/2019
4656,Purdue University,5/20/2016,4/16/2020
4656,University of New Mexico,10/01/2016,3/29/2019
4657,Pennsylvania State University,03/06/2017,4/26/2018
4657,University of Rochester,4/23/2017,6/22/2019
4659,Johns Hopkins University,10/12/2016,08/05/2018
4660,"University of California, San Diego (UCSD)",5/31/2017,03/03/2020
4660,Massachusets Institute of Technology,8/18/2016,7/22/2019
4662,Cornell University,5/29/2017,2/25/2019
4663,The Ohio State University,12/12/2017,02/03/2020
4663,University of Massachusetts Amherst,04/04/2017,1/26/2019
4663,"Stony Brook University, State University of New York",12/15/2017,3/27/2018
4664,University of Southern California,10/25/2017,11/15/2019
4664,University of Minnesota,10/12/2016,2/16/2020
4668,University of Oklahoma,7/13/2016,7/22/2018
4668,University of New Mexico,4/19/2017,1/29/2019
