UserID,Workplace,StartTime,EndTime
2010,UPC,1/21/2017,04/09/2019
2014,CarMax,08/08/2017,06/11/2018
2016,Boeing,11/22/2017,6/17/2019
2016,DynCorp,08/10/2017,05/05/2019
2016,Zepter,10/10/2017,3/16/2018
2017,Danone,11/17/2016,03/05/2020
2018,Global Print,8/17/2017,08/09/2019
2019,Carrefour,3/20/2017,3/16/2018
2019,Mars,12/12/2017,1/21/2018
2019,BuzzFeed,1/19/2017,08/03/2018
2021,Apple Inc.,07/07/2017,04/05/2018
2022,Telekom,6/24/2017,12/12/2018
2024,Amazon.com,10/27/2016,6/22/2019
2025,Carrefour,9/25/2017,08/06/2019
2025,Areon Impex,12/17/2016,04/06/2019
2026,CarMax,8/19/2017,4/21/2019
2027,Global Print,7/16/2017,1/15/2018
2027,Apple Inc.,1/29/2017,04/02/2020
2027,Erickson,06/05/2016,9/20/2019
2030,ENEL,12/27/2017,1/31/2018
2030,21st Century Fox,10/11/2017,11/05/2019
2031,Boeing,05/07/2016,5/27/2018
2032,Boeing,10/10/2017,08/10/2018
2032,Demaco,11/09/2017,6/24/2018
2032,ExxonMobil,6/28/2016,8/18/2019
2033,Biolife Grup,3/21/2017,06/01/2018
2035,Zepter,01/01/2017,5/26/2019
2039,ENEL,10/18/2016,9/26/2018
2040,Erickson,10/09/2016,9/28/2018
2041,Carrefour,5/26/2016,02/06/2019
2041,Apple Inc.,06/08/2017,7/31/2019
2041,Biolife Grup,8/15/2017,3/22/2018
2043,Carrefour,12/23/2016,02/08/2019
2044,Telekom,11/12/2017,4/24/2019
2045,Comodo,2/28/2017,8/28/2019
2045,Global Print,02/01/2017,02/09/2018
2046,ENEL,1/21/2017,03/10/2019
2046,AECOM,3/22/2017,05/12/2018
2046,ExxonMobil,6/15/2017,8/19/2018
2047,UPC,02/05/2017,04/08/2018
2048,Leadertech Consulting,06/11/2016,6/25/2019
2049,Apple Inc.,10/15/2016,1/20/2019
2050,Comodo,10/10/2016,3/26/2018
2051,BuzzFeed,7/18/2017,9/13/2018
2052,Danone,8/29/2016,07/01/2018
2054,Coca-Cola Company,11/29/2017,9/17/2018
2054,Carrefour,9/27/2016,6/20/2018
2055,Biolife Grup,06/02/2017,02/03/2020
2055,Apple Inc.,04/01/2017,08/11/2018
2055,Danone,6/16/2016,09/02/2019
2057,DynCorp,06/09/2016,4/13/2020
2057,ExxonMobil,4/14/2017,10/22/2019
2058,Boeing,09/03/2016,3/26/2019
2058,Metro Cash&Carry,12/28/2017,11/05/2018
2058,Biolife Grup,12/28/2017,10/19/2018
2060,Danone,05/06/2017,01/03/2019
2060,Global Print,08/08/2016,11/07/2019
2060,Comodo,09/09/2017,04/07/2018
2062,Carrefour,11/08/2016,11/11/2019
2063,Comcast,11/28/2016,12/16/2019
2063,Boeing,11/09/2016,3/22/2019
2063,Mars,12/14/2016,4/21/2018
2065,Facebook,8/28/2016,12/23/2019
2068,Leadertech Consulting,12/22/2017,5/30/2019
2068,Zepter,11/02/2016,8/27/2019
2070,Global Print,07/08/2017,1/24/2019
2070,Comodo,5/16/2016,5/23/2018
2070,Telekom,2/28/2017,10/29/2018
2072,Areon Impex,5/30/2017,03/11/2019
2078,DynCorp,10/09/2016,5/16/2018
2078,Boeing,11/01/2017,06/11/2019
2081,Leadertech Consulting,4/18/2017,09/09/2019
2082,Areon Impex,10/15/2016,02/11/2018
2083,Facebook,7/29/2016,11/28/2018
2085,AECOM,8/28/2016,3/17/2018
2085,DynCorp,11/26/2016,9/16/2018
2085,Facebook,12/07/2017,12/14/2018
2086,Facebook,12/19/2017,08/04/2019
2087,Demaco,9/16/2016,8/15/2018
2090,Telekom,5/13/2016,10/15/2018
2090,Boeing,04/02/2017,01/05/2020
2090,Areon Impex,07/12/2017,7/14/2019
2092,Areon Impex,9/21/2017,08/01/2019
2093,AECOM,12/31/2017,02/05/2019
2095,Boeing,07/03/2016,6/17/2019
2096,Vodafone,09/11/2016,11/08/2018
2097,Vodafone,2/27/2017,1/31/2019
2097,Metro Cash&Carry,8/17/2016,03/02/2019
2100,Team Guard SRL,4/18/2017,05/11/2019
2100,ExxonMobil,02/09/2017,11/26/2018
2100,Metro Cash&Carry,12/21/2016,11/27/2019
2102,Metro Cash&Carry,07/11/2016,8/15/2019
2103,Comcast,4/17/2017,07/03/2019
2104,Biolife Grup,5/22/2016,09/08/2019
2106,ExxonMobil,11/22/2017,02/03/2020
2106,Telekom,03/05/2017,9/30/2018
2106,UPC,10/22/2016,06/09/2019
2109,Team Guard SRL,8/31/2017,2/25/2020
2110,Leadertech Consulting,4/14/2017,2/15/2018
2110,Mars,7/18/2016,05/02/2018
2114,Comodo,06/12/2017,2/14/2020
2114,CarMax,12/07/2017,06/04/2018
2114,Comcast,7/31/2016,7/31/2019
2115,Erickson,8/30/2016,1/17/2019
2115,CarMax,8/30/2016,7/25/2018
2116,21st Century Fox,11/12/2016,4/16/2020
2118,BuzzFeed,06/06/2016,04/05/2020
2121,Zepter,09/11/2016,1/24/2020
2121,Carrefour,04/05/2017,3/21/2020
2122,Global Print,9/19/2016,12/15/2018
2122,Demaco,10/30/2016,10/03/2019
2122,Apple Inc.,2/15/2017,2/25/2019
2125,UPC,09/12/2017,3/26/2020
2125,Mars,10/12/2017,12/05/2018
2125,Coca-Cola Company,6/17/2016,01/02/2019
2130,ExxonMobil,10/20/2016,11/06/2018
2130,Mars,9/25/2016,1/23/2018
2133,Coca-Cola Company,11/26/2016,5/18/2018
2134,BuzzFeed,12/23/2016,4/16/2020
2135,Erickson,6/14/2016,02/03/2019
2139,Comodo,12/27/2017,6/25/2018
2139,Biolife Grup,01/09/2017,8/29/2019
2139,ENEL,4/19/2017,8/22/2018
2140,Team Guard SRL,12/25/2017,01/03/2018
2140,Comcast,04/09/2017,04/05/2020
2145,ENEL,3/20/2017,1/17/2018
2145,It Smart Group,1/31/2017,8/31/2018
2146,Erickson,7/14/2017,11/14/2019
2147,Amazon.com,2/26/2017,4/28/2019
2148,BuzzFeed,05/05/2016,6/25/2018
2151,Erickson,6/27/2017,1/28/2020
2153,AECOM,06/12/2016,9/26/2018
2153,It Smart Group,4/20/2017,7/13/2019
2153,Boeing,05/01/2016,10/29/2019
2154,Biolife Grup,3/15/2017,06/02/2018
2155,BuzzFeed,7/26/2017,07/01/2018
2157,Demaco,12/05/2017,5/23/2018
2157,Telekom,9/28/2017,1/27/2018
2158,Leadertech Consulting,7/30/2017,04/05/2018
2159,Demaco,06/04/2017,5/23/2019
2159,Apple Inc.,9/22/2017,5/13/2018
2161,AECOM,9/21/2016,4/21/2019
2161,Apple Inc.,4/21/2017,6/29/2018
2162,BuzzFeed,1/20/2017,2/24/2019
2162,Team Guard SRL,1/18/2017,10/21/2018
2162,Carrefour,10/07/2017,06/11/2019
2163,Amazon.com,8/26/2017,08/08/2018
2163,Telekom,6/22/2017,02/07/2020
2164,Biolife Grup,5/27/2017,4/26/2018
2165,CarMax,04/10/2017,1/29/2020
2165,Amazon.com,6/23/2016,7/22/2019
2165,ENEL,7/13/2017,3/25/2018
2166,Global Print,4/22/2017,7/28/2019
2166,Vodafone,03/04/2017,08/03/2018
2166,Facebook,8/15/2016,2/21/2020
2168,Metro Cash&Carry,3/17/2017,01/12/2019
2173,AECOM,7/17/2017,10/09/2019
2173,Vodafone,6/22/2016,8/23/2019
2174,Amazon.com,10/01/2016,11/02/2019
2175,AECOM,9/24/2017,9/29/2018
2179,Danone,7/19/2016,3/13/2019
2179,Leadertech Consulting,01/05/2017,8/27/2018
2179,DynCorp,07/11/2017,04/11/2019
2180,Vodafone,9/16/2016,4/25/2018
2180,Areon Impex,4/28/2016,7/14/2019
2182,Comodo,10/27/2016,04/08/2018
2182,Vodafone,06/09/2017,02/12/2020
2182,Telekom,10/13/2017,04/08/2018
2183,It Smart Group,1/13/2017,04/02/2019
2187,It Smart Group,11/25/2017,3/30/2020
2189,Vodafone,11/04/2016,01/05/2020
2191,Danone,12/05/2016,04/03/2020
2191,UPC,03/03/2017,10/29/2019
2196,Erickson,10/09/2017,3/17/2020
2199,CarMax,8/18/2017,04/08/2018
2200,AECOM,5/25/2016,12/15/2019
2200,Global Print,8/27/2017,5/30/2018
2201,Leadertech Consulting,7/27/2017,2/26/2020
2201,Coca-Cola Company,07/04/2017,12/24/2018
2201,Erickson,10/17/2016,8/31/2018
2202,AECOM,07/10/2017,10/20/2018
2202,UPC,7/13/2017,9/14/2019
2203,Zepter,09/02/2016,3/16/2020
2203,Amazon.com,10/09/2016,4/28/2019
2207,CarMax,10/04/2016,05/03/2019
2207,Boeing,7/24/2017,11/25/2019
2210,21st Century Fox,12/18/2017,9/29/2019
2210,Amazon.com,11/04/2017,06/12/2018
2210,It Smart Group,1/26/2017,6/18/2019
2211,Team Guard SRL,7/22/2016,11/10/2018
2211,Apple Inc.,10/23/2017,10/14/2019
2216,Zepter,5/22/2016,12/24/2018
2221,Coca-Cola Company,12/11/2016,08/04/2019
2222,ENEL,8/22/2017,4/25/2019
2223,ExxonMobil,05/04/2016,02/07/2020
2225,Zepter,2/24/2017,06/04/2019
2225,Danone,08/08/2016,08/07/2018
2225,Areon Impex,03/09/2017,11/09/2019
2228,Danone,2/18/2017,1/23/2019
2229,Boeing,09/07/2016,7/29/2019
2229,21st Century Fox,07/08/2017,12/21/2019
2229,AECOM,6/16/2016,03/02/2018
2231,UPC,1/31/2017,10/04/2018
2231,Mars,01/08/2017,04/03/2019
2232,ExxonMobil,5/16/2017,11/22/2018
2234,CarMax,10/14/2017,12/03/2018
2235,21st Century Fox,12/18/2016,02/01/2020
2236,It Smart Group,2/17/2017,8/21/2018
2236,Danone,07/08/2016,1/15/2020
2241,Areon Impex,09/02/2016,02/02/2020
2242,Vodafone,12/17/2016,11/09/2019
2242,Biolife Grup,05/10/2017,07/06/2019
2242,CarMax,9/24/2017,1/21/2020
2243,Telekom,11/01/2017,1/18/2020
2243,Boeing,6/24/2017,06/09/2018
2243,BuzzFeed,12/10/2016,11/30/2019
2244,21st Century Fox,4/28/2017,9/13/2019
2244,Carrefour,12/02/2017,4/26/2019
2245,DynCorp,3/14/2017,12/27/2018
2245,Global Print,06/06/2016,8/23/2019
2245,UPC,08/01/2016,9/20/2018
2247,Areon Impex,05/07/2016,10/15/2019
2248,ExxonMobil,06/02/2016,3/24/2020
2252,Boeing,1/24/2017,01/12/2018
2254,Comcast,5/17/2016,8/17/2019
2254,UPC,10/31/2017,8/27/2019
2255,Boeing,11/10/2016,4/16/2020
2258,Team Guard SRL,12/18/2016,10/26/2018
2259,DynCorp,04/08/2017,12/10/2018
2261,It Smart Group,11/03/2017,12/17/2018
2266,Biolife Grup,8/14/2017,02/11/2020
2268,BuzzFeed,05/02/2016,2/27/2020
2269,ENEL,6/26/2016,10/04/2018
2270,Global Print,3/14/2017,02/07/2018
2272,Areon Impex,12/31/2016,4/16/2018
2275,Vodafone,10/01/2016,6/21/2019
2275,It Smart Group,8/16/2016,10/11/2018
2278,Team Guard SRL,6/18/2016,11/29/2018
2279,BuzzFeed,12/28/2017,11/25/2018
2279,21st Century Fox,10/02/2016,7/14/2019
2279,Facebook,06/02/2016,2/26/2020
2280,CarMax,10/03/2017,05/03/2019
2280,Comodo,08/01/2017,10/09/2019
2281,Metro Cash&Carry,02/04/2017,12/25/2018
2281,It Smart Group,08/11/2017,9/30/2018
2281,Danone,10/10/2016,10/01/2018
2282,Coca-Cola Company,8/29/2017,01/08/2020
2282,DynCorp,05/02/2017,3/28/2019
2282,Areon Impex,10/03/2016,3/22/2019
2287,DynCorp,3/15/2017,9/21/2018
2287,BuzzFeed,8/15/2016,1/14/2019
2287,Boeing,12/13/2017,11/08/2018
2288,Erickson,7/27/2016,2/13/2020
2288,Demaco,5/15/2016,10/19/2019
2292,Mars,12/15/2016,2/18/2020
2292,Demaco,08/02/2016,06/11/2019
2292,Zepter,9/18/2017,2/18/2019
2293,BuzzFeed,05/03/2017,7/17/2019
2296,Metro Cash&Carry,9/23/2017,01/10/2020
2296,UPC,2/18/2017,08/03/2019
2297,It Smart Group,2/28/2017,3/22/2020
2297,Comodo,3/30/2017,12/08/2019
2299,Apple Inc.,9/25/2016,1/19/2019
2302,CarMax,9/18/2017,11/09/2018
2303,Erickson,9/18/2016,11/15/2018
2303,Apple Inc.,9/21/2016,02/07/2020
2303,It Smart Group,7/19/2017,9/16/2018
2304,Zepter,12/13/2017,11/28/2018
2305,Facebook,12/04/2017,10/11/2019
2309,Biolife Grup,12/19/2016,10/24/2019
2310,Mars,08/10/2017,11/02/2018
2310,Comodo,10/26/2017,11/21/2019
2310,Vodafone,7/23/2017,2/22/2020
2315,Demaco,7/20/2016,10/31/2018
2316,Biolife Grup,09/05/2016,4/24/2020
2316,AECOM,10/22/2017,11/08/2018
2319,BuzzFeed,12/09/2017,04/10/2019
2320,Apple Inc.,8/19/2016,12/22/2018
2320,Zepter,12/11/2016,1/15/2018
2320,Global Print,6/23/2017,01/10/2020
2322,UPC,8/14/2017,05/12/2018
2322,Coca-Cola Company,5/21/2017,3/17/2019
2323,21st Century Fox,7/21/2017,11/12/2019
2325,Coca-Cola Company,02/10/2017,10/31/2019
2327,Global Print,4/20/2017,7/18/2019
2327,ExxonMobil,10/21/2017,1/31/2018
2328,Leadertech Consulting,12/12/2016,04/04/2020
2329,BuzzFeed,7/25/2017,07/10/2019
2331,AECOM,05/02/2016,05/05/2019
2332,Comcast,9/25/2017,11/08/2018
2332,AECOM,4/20/2017,9/30/2018
2333,21st Century Fox,5/25/2016,11/20/2019
2333,ExxonMobil,10/27/2017,11/18/2019
2333,Comcast,1/28/2017,02/10/2019
2336,Danone,07/06/2017,3/20/2020
2336,Telekom,8/15/2017,3/20/2018
2337,Telekom,05/04/2016,7/18/2018
2337,Carrefour,11/19/2017,8/17/2019
2338,Carrefour,08/03/2017,1/28/2019
2340,DynCorp,04/02/2017,08/07/2018
2340,Areon Impex,10/18/2016,04/04/2020
2340,Global Print,11/01/2017,5/30/2019
2343,It Smart Group,7/21/2017,10/09/2018
2343,Erickson,8/19/2017,09/01/2018
2343,Carrefour,06/11/2016,5/16/2018
2344,DynCorp,8/23/2017,06/07/2018
2344,Biolife Grup,11/11/2016,9/17/2019
2344,Mars,10/12/2017,2/19/2020
2345,CarMax,06/08/2016,10/27/2019
2346,21st Century Fox,8/26/2016,3/25/2018
2350,Facebook,01/06/2017,10/14/2019
2351,Apple Inc.,7/13/2017,11/19/2019
2351,Team Guard SRL,01/11/2017,3/15/2018
2354,Danone,05/07/2016,9/26/2019
2354,Coca-Cola Company,5/22/2017,01/05/2018
2357,Danone,10/10/2016,6/17/2019
2357,ExxonMobil,4/21/2017,8/21/2019
2357,Erickson,11/22/2016,03/03/2020
2358,Facebook,7/15/2016,3/29/2019
2360,AECOM,7/19/2017,10/26/2019
2360,ExxonMobil,3/16/2017,12/17/2019
2360,Global Print,10/24/2017,10/31/2018
2361,Vodafone,7/31/2017,01/12/2018
2366,Global Print,12/03/2017,12/30/2018
2368,Carrefour,5/13/2016,6/29/2018
2368,UPC,3/23/2017,10/09/2019
2372,Global Print,7/25/2017,04/06/2018
2372,DynCorp,12/26/2017,9/17/2018
2372,UPC,10/21/2017,11/03/2019
2374,Areon Impex,11/01/2017,01/02/2018
2378,Boeing,7/28/2017,3/13/2020
2379,DynCorp,8/16/2016,04/08/2019
2380,Global Print,03/12/2017,7/18/2018
2382,BuzzFeed,12/11/2017,5/28/2019
2382,Apple Inc.,7/23/2016,12/18/2019
2382,Team Guard SRL,7/28/2016,7/18/2018
2383,BuzzFeed,11/17/2016,2/28/2018
2383,Amazon.com,09/12/2017,5/30/2018
2383,Areon Impex,02/01/2017,7/13/2018
2385,ENEL,10/18/2016,1/18/2018
2385,It Smart Group,07/04/2017,3/13/2019
2385,DynCorp,11/17/2016,5/21/2018
2386,BuzzFeed,6/27/2016,4/20/2019
2387,21st Century Fox,5/26/2017,01/06/2019
2391,Zepter,05/04/2017,1/26/2020
2391,Team Guard SRL,8/29/2017,2/26/2020
2394,Comodo,02/09/2017,04/01/2018
2394,Telekom,10/21/2017,8/22/2018
2397,Comcast,02/06/2017,6/22/2019
2401,CarMax,11/03/2016,5/21/2018
2401,Boeing,10/27/2016,09/10/2019
2401,Erickson,12/24/2016,01/07/2019
2402,Comcast,09/02/2016,12/26/2019
2402,Demaco,02/09/2017,2/27/2018
2402,Comodo,2/22/2017,6/21/2018
2403,Telekom,7/25/2016,3/19/2019
2403,Comodo,5/14/2017,08/03/2019
2406,BuzzFeed,11/05/2016,12/16/2018
2406,21st Century Fox,6/21/2017,05/04/2018
2407,Demaco,5/18/2016,1/25/2020
2410,Leadertech Consulting,1/23/2017,7/28/2018
2410,DynCorp,10/14/2016,1/22/2020
2412,Global Print,5/26/2016,02/02/2018
2412,Coca-Cola Company,12/22/2017,04/07/2018
2412,Comcast,7/16/2017,08/03/2018
2415,Boeing,09/01/2017,02/04/2019
2419,Carrefour,06/10/2016,02/08/2019
2431,Erickson,8/31/2016,12/02/2018
2431,ExxonMobil,10/18/2017,3/31/2018
2432,DynCorp,5/23/2017,01/03/2020
2432,Vodafone,8/31/2017,12/02/2018
2434,BuzzFeed,12/24/2017,08/08/2019
2435,Comcast,6/14/2017,11/13/2019
2436,21st Century Fox,4/27/2016,8/21/2019
2436,Apple Inc.,4/23/2017,10/22/2018
2436,Areon Impex,10/15/2016,1/28/2019
2437,Metro Cash&Carry,07/05/2016,05/07/2019
2438,CarMax,6/23/2016,03/10/2020
2438,Leadertech Consulting,05/05/2016,01/09/2018
2438,Amazon.com,11/20/2016,01/03/2020
2439,ENEL,09/05/2017,1/24/2020
2439,Biolife Grup,8/16/2017,11/11/2019
2439,Metro Cash&Carry,6/18/2017,8/26/2018
2441,UPC,12/25/2016,3/14/2020
2443,Danone,02/02/2017,5/24/2019
2444,AECOM,09/11/2016,3/14/2020
2445,Metro Cash&Carry,10/31/2016,9/28/2018
2445,Zepter,10/10/2016,09/07/2018
2446,DynCorp,11/06/2017,6/22/2019
2446,Facebook,01/09/2017,6/14/2019
2448,It Smart Group,9/17/2016,12/13/2018
2448,Coca-Cola Company,1/18/2017,12/15/2018
2450,Facebook,2/15/2017,8/17/2019
2450,Comcast,07/03/2017,06/11/2019
2452,BuzzFeed,4/22/2017,5/13/2018
2458,Apple Inc.,2/18/2017,3/19/2019
2458,Leadertech Consulting,4/23/2017,1/22/2018
2459,BuzzFeed,1/26/2017,02/11/2019
2461,Boeing,08/09/2016,1/24/2019
2466,Boeing,11/10/2016,02/09/2019
2466,Danone,8/30/2016,10/10/2019
2466,Mars,4/26/2017,1/27/2018
2470,BuzzFeed,11/11/2016,04/02/2019
2471,Leadertech Consulting,11/08/2017,10/10/2019
2472,Mars,10/19/2017,1/21/2020
2472,Areon Impex,08/01/2016,6/26/2019
2473,It Smart Group,5/21/2017,07/10/2018
2473,Vodafone,08/04/2017,05/04/2018
2473,Carrefour,09/01/2017,10/17/2019
2475,21st Century Fox,5/23/2016,11/04/2019
2476,Carrefour,7/27/2017,8/20/2018
2476,Erickson,11/10/2016,5/24/2018
2476,It Smart Group,10/11/2016,05/11/2019
2477,Amazon.com,05/06/2016,9/23/2018
2477,Comcast,6/30/2017,01/11/2019
2478,ExxonMobil,11/05/2017,02/09/2018
2485,Amazon.com,5/30/2017,12/04/2018
2485,BuzzFeed,10/30/2016,3/25/2018
2491,Metro Cash&Carry,06/06/2016,10/12/2019
2492,Comcast,12/01/2017,3/29/2020
2492,UPC,06/09/2016,11/28/2019
2495,Carrefour,7/14/2016,3/22/2019
2495,Facebook,8/29/2017,11/09/2018
2497,Vodafone,10/10/2017,04/05/2019
2497,Team Guard SRL,06/11/2016,11/28/2018
2500,Coca-Cola Company,2/17/2017,1/30/2018
2500,Apple Inc.,11/25/2016,1/19/2018
2504,Metro Cash&Carry,7/19/2017,3/25/2019
2504,AECOM,12/22/2017,5/18/2019
2505,Danone,12/01/2017,8/14/2019
2505,Zepter,2/26/2017,08/04/2018
2505,ExxonMobil,11/26/2016,10/02/2018
2512,Facebook,4/15/2017,2/22/2020
2512,Mars,1/19/2017,10/17/2019
2512,BuzzFeed,7/14/2016,01/03/2018
2513,Zepter,9/20/2017,12/09/2019
2521,It Smart Group,11/23/2017,03/09/2020
2521,Demaco,10/18/2017,08/02/2019
2526,Global Print,01/09/2017,8/17/2019
2526,UPC,3/24/2017,2/28/2020
2526,Mars,9/20/2016,11/25/2018
2527,ENEL,11/06/2017,7/29/2019
2527,Comodo,7/16/2017,06/06/2019
2527,Zepter,12/10/2016,3/30/2019
2528,Apple Inc.,07/08/2016,11/13/2019
2528,Vodafone,12/05/2017,02/03/2020
2530,CarMax,10/11/2016,01/07/2019
2530,Areon Impex,1/17/2017,7/19/2018
2532,Mars,08/10/2016,7/30/2018
2534,CarMax,7/18/2017,4/20/2019
2534,Metro Cash&Carry,03/12/2017,06/12/2019
2534,Mars,6/26/2017,1/21/2019
2535,21st Century Fox,4/30/2016,05/09/2018
2536,ExxonMobil,7/20/2017,5/15/2018
2536,Boeing,12/21/2017,6/13/2019
2536,Leadertech Consulting,01/03/2017,03/12/2020
2537,Mars,04/08/2017,2/20/2020
2539,Areon Impex,8/29/2016,2/15/2020
2539,ExxonMobil,11/21/2017,5/16/2018
2540,Team Guard SRL,5/15/2017,10/28/2018
2540,Facebook,09/09/2016,10/29/2019
2541,Zepter,10/19/2017,11/20/2018
2545,Areon Impex,7/28/2017,04/11/2018
2545,Biolife Grup,11/21/2017,11/08/2018
2545,AECOM,5/22/2017,11/11/2018
2547,ENEL,05/03/2017,1/23/2020
2547,Team Guard SRL,11/10/2017,6/27/2019
2548,AECOM,08/09/2016,10/05/2019
2550,Carrefour,06/08/2017,4/17/2020
2554,Mars,6/28/2017,12/11/2018
2556,Global Print,9/21/2016,5/22/2019
2556,Danone,01/10/2017,03/07/2019
2558,BuzzFeed,11/10/2017,10/04/2019
2561,Mars,10/14/2017,12/07/2019
2561,Biolife Grup,03/03/2017,04/02/2020
2563,Telekom,5/16/2016,11/17/2019
2563,AECOM,7/25/2017,10/05/2018
2565,Boeing,10/16/2017,10/15/2019
2566,ExxonMobil,4/23/2017,10/27/2018
2566,Comcast,07/03/2017,05/11/2018
2566,Carrefour,11/10/2017,2/21/2018
2567,Telekom,5/31/2016,12/15/2019
2568,Leadertech Consulting,9/23/2017,5/16/2018
2568,It Smart Group,11/21/2017,6/15/2019
2568,Global Print,3/13/2017,8/18/2019
2569,Comodo,8/15/2016,11/07/2018
2570,Metro Cash&Carry,1/16/2017,3/18/2020
2570,Areon Impex,6/29/2017,7/27/2019
2570,Coca-Cola Company,7/30/2017,8/30/2018
2572,Team Guard SRL,4/30/2016,03/11/2019
2572,Comcast,11/02/2016,7/14/2019
2573,Telekom,6/19/2017,9/30/2018
2573,AECOM,10/12/2017,3/31/2020
2574,Erickson,9/18/2017,10/12/2018
2574,Carrefour,12/22/2016,1/27/2019
2575,Zepter,05/01/2016,5/14/2019
2575,Carrefour,6/17/2017,1/28/2018
2576,Danone,01/08/2017,2/16/2018
2576,DynCorp,3/28/2017,8/16/2018
2578,ExxonMobil,10/25/2016,1/21/2018
2582,ExxonMobil,2/24/2017,02/06/2020
2582,ENEL,7/27/2017,4/15/2018
2583,Facebook,11/20/2016,07/01/2018
2583,Vodafone,7/15/2016,3/24/2020
2588,Global Print,01/12/2017,12/22/2018
2592,BuzzFeed,08/02/2016,10/25/2018
2592,AECOM,2/22/2017,03/02/2020
2592,Team Guard SRL,1/21/2017,4/30/2018
2593,Vodafone,7/24/2017,12/15/2019
2595,Comodo,4/19/2017,1/22/2019
2596,Amazon.com,07/05/2016,8/28/2018
2596,Team Guard SRL,08/06/2016,10/09/2019
2596,Metro Cash&Carry,07/01/2016,05/04/2019
2599,Danone,6/14/2016,09/12/2018
2600,Coca-Cola Company,06/03/2017,12/16/2019
2601,Team Guard SRL,08/09/2017,2/20/2019
2601,DynCorp,03/02/2017,11/04/2018
2601,Erickson,06/10/2017,8/26/2019
2604,UPC,12/05/2016,5/20/2018
2604,Coca-Cola Company,10/18/2016,05/10/2018
2605,21st Century Fox,6/18/2016,01/02/2018
2608,AECOM,04/05/2017,01/10/2018
2608,Amazon.com,5/27/2016,05/02/2019
2608,Comcast,06/08/2016,02/09/2018
2611,Telekom,9/28/2016,07/03/2019
2611,Biolife Grup,9/26/2017,07/10/2019
2612,Leadertech Consulting,5/19/2017,2/16/2018
2613,Facebook,2/25/2017,03/03/2019
2613,BuzzFeed,03/07/2017,12/02/2018
2613,Leadertech Consulting,6/15/2016,11/01/2019
2615,Comcast,8/13/2017,12/20/2019
2618,Coca-Cola Company,01/09/2017,05/02/2019
2619,CarMax,05/04/2016,3/13/2018
2619,Demaco,10/26/2016,07/06/2018
2619,Biolife Grup,7/26/2017,4/14/2018
2621,Areon Impex,6/16/2017,01/01/2020
2623,Erickson,12/03/2017,05/05/2019
2623,ENEL,1/23/2017,5/19/2019
2625,CarMax,08/11/2017,11/26/2019
2625,Team Guard SRL,07/12/2016,8/29/2018
2626,BuzzFeed,7/31/2016,8/28/2018
2628,ExxonMobil,8/30/2016,03/06/2020
2632,Danone,2/23/2017,5/23/2018
2632,ENEL,05/06/2016,8/18/2018
2640,UPC,5/21/2016,1/31/2019
2641,Danone,7/28/2017,09/02/2019
2641,Team Guard SRL,5/31/2016,6/21/2018
2641,Comodo,03/08/2017,04/02/2019
2644,Leadertech Consulting,5/17/2017,7/27/2019
2644,Global Print,12/23/2016,12/01/2018
2644,ExxonMobil,10/11/2016,12/27/2019
2645,Apple Inc.,3/31/2017,5/23/2019
2645,Mars,6/27/2016,7/24/2019
2645,Leadertech Consulting,11/15/2016,05/03/2018
2646,Amazon.com,10/25/2016,09/06/2019
2646,ExxonMobil,12/29/2017,3/14/2019
2647,Boeing,3/16/2017,10/30/2019
2647,Comodo,8/20/2016,1/19/2019
2647,Facebook,02/11/2017,04/04/2019
2652,Erickson,3/21/2017,10/27/2019
2655,Boeing,05/12/2017,4/18/2019
2655,Global Print,08/09/2016,08/12/2018
2656,Facebook,4/27/2016,09/04/2018
2656,Telekom,07/08/2016,04/06/2018
2658,Amazon.com,9/22/2017,12/21/2019
2658,Team Guard SRL,12/21/2017,12/21/2018
2662,DynCorp,9/26/2016,02/10/2018
2663,UPC,8/25/2017,11/08/2018
2665,Carrefour,11/17/2017,11/12/2019
2667,Boeing,12/30/2016,07/09/2018
2668,Comcast,10/09/2016,04/01/2018
2669,Apple Inc.,03/09/2017,10/11/2019
2671,Erickson,11/23/2016,3/30/2020
2674,It Smart Group,2/25/2017,9/24/2018
2675,UPC,6/19/2017,3/18/2019
2677,Zepter,12/07/2016,05/09/2019
2677,ExxonMobil,08/06/2017,4/24/2019
2679,Amazon.com,07/11/2017,05/07/2018
2681,Team Guard SRL,10/15/2017,01/04/2020
2682,AECOM,10/27/2016,4/17/2019
2683,Comcast,12/26/2017,3/23/2018
2688,Biolife Grup,6/24/2017,01/07/2019
2693,Erickson,12/16/2016,7/20/2018
2693,Global Print,04/03/2017,5/17/2018
2695,Biolife Grup,6/26/2017,3/19/2019
2696,Telekom,9/21/2016,3/15/2018
2696,21st Century Fox,10/02/2016,4/21/2018
2696,Comodo,7/13/2016,12/12/2018
2705,Zepter,01/10/2017,1/21/2019
2705,It Smart Group,6/30/2017,12/05/2019
2705,UPC,12/30/2017,10/27/2019
2708,Comcast,12/24/2016,3/14/2018
2709,Global Print,09/11/2017,03/03/2019
2712,BuzzFeed,1/26/2017,05/01/2018
2712,Coca-Cola Company,5/24/2016,11/05/2019
2717,UPC,6/13/2017,2/13/2019
2720,Danone,8/23/2016,02/09/2020
2722,UPC,7/27/2017,02/07/2018
2722,Leadertech Consulting,6/22/2016,11/01/2019
